CODIGO	X	Y	BIO6	BIO19	disthi	SWIslope	perc_a	SWIsoils	ppovfor	pagric
29TNG6032	560500.00304400000	4632499.99995000000	38.00000000000	496.00000000000	2000.00000000000	1.13512000000	0.00000000000	0.00000000000	1.85828000000	5.71466000000
29TNG6033	560500.00304400000	4633499.99995000000	43.00000000000	469.00000000000	2236.07000000000	1.04666000000	0.00000000000	0.68331500000	18.37370000000	12.20570000000
29TNG6034	560500.00304400000	4634499.99995000000	49.00000000000	440.00000000000	2828.43000000000	1.60346000000	0.00000000000	0.48622300000	6.02207000000	28.05340000000
29TNG6035	560500.00304400000	4635499.99994000000	40.00000000000	480.00000000000	3605.55000000000	1.49363000000	0.00000000000	0.00000000000	13.48390000000	35.44350000000
29TNG6036	560500.00304400000	4636499.99994000000	34.00000000000	516.00000000000	4472.14000000000	1.56359000000	0.00000000000	0.19851500000	1.96232000000	29.56420000000
29TNG6037	560500.00304500000	4637499.99994000000	32.00000000000	528.00000000000	5385.17000000000	1.56678000000	0.00000000000	0.48622300000	13.96810000000	11.88660000000
29TNG6038	560500.00304500000	4638499.99994000000	24.00000000000	574.00000000000	6324.56000000000	1.57467000000	0.00000000000	0.00000000000	0.00000000000	0.45377200000
29TNG6039	560500.00304500000	4639499.99994000000	23.00000000000	577.00000000000	7280.11000000000	1.28042000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
29TNG6040	560500.00304500000	4640499.99994000000	21.00000000000	589.00000000000	8246.21000000000	1.52461000000	0.00000000000	0.00000000000	0.00000000000	1.56061000000
29TNG6041	560500.00304500000	4641499.99993000000	11.00000000000	626.00000000000	9219.54000000000	1.40572000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
29TNG6042	560500.00304500000	4642499.99993000000	8.00000000000	633.00000000000	10198.00000000000	1.56033000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
29TNG6043	560500.00304500000	4643499.99993000000	13.00000000000	619.00000000000	11180.30000000000	1.53985000000	0.00000000000	0.63417900000	1.14295000000	8.29510000000
29TNG6044	560500.00304500000	4644499.99993000000	13.00000000000	616.00000000000	11045.40000000000	1.33486000000	0.00000000000	0.61086400000	0.00000000000	8.10714000000
29TNG6045	560500.00304500000	4645499.99993000000	9.00000000000	629.00000000000	11000.00000000000	1.60347000000	0.00000000000	0.30253800000	5.93794000000	11.03750000000
29TNG6046	560500.00304600000	4646499.99993000000	6.00000000000	637.00000000000	11045.40000000000	1.10589000000	0.00000000000	0.00000000000	4.93644000000	14.17810000000
29TNG6047	560500.00304600000	4647499.99992000000	6.00000000000	637.00000000000	11180.30000000000	1.16112000000	0.00000000000	0.32508300000	3.21790000000	0.00000000000
29TNG6048	560500.00304600000	4648499.99992000000	10.00000000000	626.00000000000	11401.80000000000	1.03847000000	0.00000000000	0.00000000000	9.17841000000	0.04227900000
29TNG6049	560500.00304600000	4649499.99992000000	10.00000000000	625.00000000000	11704.70000000000	1.06500000000	0.00000000000	0.00000000000	23.94000000000	21.46870000000
29TNG6050	560500.00304600000	4650499.99992000000	6.00000000000	636.00000000000	12083.00000000000	0.79611800000	0.00000000000	0.00000000000	13.52650000000	4.40184000000
29TNG6051	560500.00304600000	4651499.99992000000	10.00000000000	622.00000000000	12530.00000000000	1.49771000000	0.00000000000	0.58325900000	29.14610000000	0.00000000000
29TNG6052	560500.00304600000	4652499.99992000000	18.00000000000	595.00000000000	13038.40000000000	1.18481000000	0.00000000000	0.98032100000	3.06178000000	13.73350000000
29TNG6053	560500.00304600000	4653499.99991000000	25.00000000000	572.00000000000	13601.50000000000	1.35924000000	0.00000000000	0.59295300000	5.04353000000	26.88390000000
29TNG6054	560500.00304600000	4654499.99991000000	28.00000000000	555.00000000000	14212.70000000000	1.39526000000	0.00000000000	0.19851500000	0.00000000000	39.40690000000
29TNG6055	560500.00304600000	4655499.99991000000	32.00000000000	530.00000000000	14866.10000000000	1.34378000000	0.00000000000	0.30253800000	1.78475000000	57.20050000000
29TNG6056	560500.00304700000	4656499.99991000000	31.00000000000	539.00000000000	15556.30000000000	1.50095000000	0.00000000000	0.59295300000	19.07970000000	14.86960000000
29TNG6057	560500.00304700000	4657499.99991000000	27.00000000000	557.00000000000	16278.80000000000	1.24014000000	0.00000000000	0.45588600000	23.95150000000	23.09640000000
29TNG6058	560500.00304700000	4658499.99991000000	35.00000000000	512.00000000000	17029.40000000000	0.88627700000	0.00000000000	0.00000000000	17.85670000000	5.20882000000
29TNG6059	560500.00304700000	4659499.99990000000	41.00000000000	461.00000000000	17804.50000000000	1.18628000000	0.00000000000	0.67301200000	38.12350000000	35.91630000000
29TNG6060	560500.00304700000	4660499.99990000000	46.00000000000	439.00000000000	18601.10000000000	0.43440500000	0.00000000000	0.00000000000	2.58423000000	78.55080000000
29TNG6061	560500.00304700000	4661499.99990000000	48.00000000000	433.00000000000	19416.50000000000	0.68029200000	0.00000000000	0.00000000000	7.05925000000	71.34540000000
